Ax,Ay,Az,Gx,Gy,Gz
0.00048828125,0.162841796875,0.40185546875,0.05343511450381679,0.1297709923664122,0.22137404580152673
0.01953125,0.16357421875,0.402099609375,0.007633587786259542,0.10687022900763359,0.17557251908396945
0.0166015625,0.166259765625,0.391845703125,-0.0916030534351145,0.0916030534351145,0.19083969465648856
0.019775390625,0.16162109375,0.385009765625,-0.1450381679389313,0.10687022900763359,0.1450381679389313
0.01513671875,0.160888671875,0.399169921875,-0.25190839694656486,0.07633587786259542,0.1450381679389313
0.017822265625,0.16357421875,0.397216796875,-0.21374045801526717,0.12213740458015267,0.10687022900763359
0.0224609375,0.163330078125,0.40283203125,-0.20610687022900764,0.06870229007633588,0.16793893129770993
0.017333984375,0.1630859375,0.405517578125,-0.0916030534351145,0.11450381679389313,0.22900763358778625
0.028564453125,0.162109375,0.393310546875,-0.03816793893129771,0.030534351145038167,0.19083969465648856
0.01513671875,0.16064453125,0.39892578125,-0.030534351145038167,0.11450381679389313,0.22900763358778625
0.000244140625,0.159912109375,0.400146484375,0.007633587786259542,0.1297709923664122,0.15267175572519084
0.02880859375,0.163818359375,0.39208984375,-0.11450381679389313,0.07633587786259542,0.16030534351145037
0.016845703125,0.16455078125,0.396240234375,-0.17557251908396945,0.12213740458015267,0.15267175572519084
0.015380859375,0.168212890625,0.39990234375,-0.20610687022900764,0.030534351145038167,0.13740458015267176
0.014404296875,0.160400390625,0.39404296875,-0.11450381679389313,0.17557251908396945,0.1450381679389313
0.016357421875,0.164306640625,0.3935546875,-0.1450381679389313,0.06870229007633588,0.1450381679389313
0.01513671875,0.162353515625,0.40576171875,-0.16030534351145037,0.09923664122137404,0.17557251908396945
0.015625,0.16064453125,0.3984375,-0.08396946564885496,0.03816793893129771,0.1984732824427481
0.014404296875,0.160400390625,0.39794921875,-0.03816793893129771,0.0916030534351145,0.21374045801526717
0.017822265625,0.171142578125,0.40478515625,0.07633587786259542,0.20610687022900764,0.20610687022900764
0.001220703125,0.162109375,0.3994140625,-0.04580152671755725,0.05343511450381679,0.16793893129770993
0.018798828125,0.1611328125,0.39599609375,-0.10687022900763359,0.15267175572519084,0.1984732824427481
0.0107421875,0.16357421875,0.403076171875,-0.17557251908396945,0.03816793893129771,0.09923664122137404
0.015380859375,0.16162109375,0.39697265625,-0.17557251908396945,0.15267175572519084,0.16793893129770993
0.0126953125,0.156005859375,0.393798828125,-0.183206106870229,0.08396946564885496,0.17557251908396945
0.015380859375,0.1591796875,0.406005859375,-0.1984732824427481,0.05343511450381679,0.16030534351145037
0.015625,0.162841796875,0.400634765625,-0.03816793893129771,0.1450381679389313,0.1984732824427481
0.01806640625,0.161865234375,0.403564453125,-0.04580152671755725,0.05343511450381679,0.20610687022900764
0.018310546875,0.16162109375,0.3935546875,0.061068702290076333,0.17557251908396945,0.24427480916030533
0.026123046875,0.16259765625,0.3984375,-0.03816793893129771,0.022900763358778626,0.16030534351145037
0.020751953125,0.144775390625,0.3984375,-0.08396946564885496,0.10687022900763359,0.20610687022900764
0.01953125,0.15966796875,0.401611328125,-0.04580152671755725,0.12213740458015267,0.12213740458015267
0.016845703125,0.16259765625,0.396728515625,-0.1297709923664122,0.12213740458015267,0.17557251908396945
0.0224609375,0.160400390625,0.4013671875,-0.08396946564885496,0.16030534351145037,0.15267175572519084
0.01513671875,0.160888671875,0.3916015625,-0.13740458015267176,0.0,0.16793893129770993
0.0146484375,0.161376953125,0.419189453125,-0.022900763358778626,0.1450381679389313,0.1984732824427481
0.0205078125,0.1640625,0.39111328125,0.007633587786259542,0.08396946564885496,0.15267175572519084
0.0146484375,0.16455078125,0.396484375,-0.007633587786259542,0.16030534351145037,0.22900763358778625
0.0146484375,0.15966796875,0.392578125,-0.08396946564885496,0.030534351145038167,0.15267175572519084
0.012451171875,0.162109375,0.394287109375,-0.10687022900763359,0.11450381679389313,0.183206106870229
0.001220703125,0.163818359375,0.4072265625,-0.061068702290076333,0.15267175572519084,0.1450381679389313
0.01123046875,0.162109375,0.40185546875,-0.183206106870229,0.061068702290076333,0.16793893129770993
0.031005859375,0.165283203125,0.403564453125,-0.17557251908396945,0.13740458015267176,0.13740458015267176
0.018798828125,0.16552734375,0.40185546875,-0.25190839694656486,0.030534351145038167,0.1297709923664122
0.02001953125,0.166259765625,0.398193359375,-0.16793893129770993,0.13740458015267176,0.1984732824427481
0.01806640625,0.157470703125,0.3916015625,-0.16030534351145037,0.030534351145038167,0.12213740458015267
0.012451171875,0.158447265625,0.39599609375,-0.07633587786259542,0.13740458015267176,0.16030534351145037
0.018798828125,0.162841796875,0.4013671875,-0.030534351145038167,0.1297709923664122,0.1984732824427481
0.01171875,0.16015625,0.39599609375,-0.10687022900763359,0.04580152671755725,0.21374045801526717
0.014892578125,0.16455078125,0.395751953125,-0.022900763358778626,0.13740458015267176,0.21374045801526717
0.01904296875,0.1591796875,0.396484375,-0.13740458015267176,0.015267175572519083,0.19083969465648856
0.015625,0.1591796875,0.396728515625,-0.09923664122137404,0.19083969465648856,0.21374045801526717
0.013916015625,0.165283203125,0.390380859375,-0.12213740458015267,0.030534351145038167,0.16793893129770993
0.000732421875,0.15673828125,0.401123046875,-0.12213740458015267,0.13740458015267176,0.19083969465648856
0.028564453125,0.166748046875,0.399169921875,-0.1450381679389313,0.022900763358778626,0.16030534351145037
0.003173828125,0.16552734375,0.40185546875,-0.09923664122137404,0.015267175572519083,0.16793893129770993
0.028076171875,0.163818359375,0.408447265625,-0.04580152671755725,0.08396946564885496,0.11450381679389313
0.016845703125,0.161865234375,0.398193359375,-0.08396946564885496,0.10687022900763359,0.16030534351145037
0.030029296875,0.1611328125,0.3994140625,-0.061068702290076333,0.15267175572519084,0.183206106870229
0.014892578125,0.164794921875,0.404052734375,-0.07633587786259542,0.12213740458015267,0.17557251908396945
0.01806640625,0.16015625,0.39599609375,-0.05343511450381679,0.13740458015267176,0.1984732824427481
0.021728515625,0.162109375,0.39892578125,-0.16793893129770993,0.07633587786259542,0.19083969465648856
0.02197265625,0.166748046875,0.401611328125,-0.183206106870229,0.03816793893129771,0.183206106870229
0.013916015625,0.160400390625,0.396484375,-0.07633587786259542,0.06870229007633588,0.22137404580152673
0.015625,0.164794921875,0.389892578125,1.9389312977099236,0.04580152671755725,0.1984732824427481
0.017333984375,0.158935546875,0.39892578125,-0.04580152671755725,0.09923664122137404,0.16030534351145037
0.011962890625,0.1630859375,0.39794921875,-0.16030534351145037,0.16793893129770993,0.1450381679389313
0.009521484375,0.165283203125,0.393798828125,-0.10687022900763359,0.16793893129770993,0.20610687022900764
0.028564453125,0.16455078125,0.396240234375,-0.12213740458015267,0.15267175572519084,0.19083969465648856
0.01123046875,0.1650390625,0.395263671875,-0.1297709923664122,0.05343511450381679,0.183206106870229
0.017822265625,0.16162109375,0.40478515625,-0.12213740458015267,0.06870229007633588,0.15267175572519084
0.02880859375,0.161376953125,0.4033203125,-0.16030534351145037,0.007633587786259542,0.11450381679389313
0.017822265625,0.1630859375,0.40087890625,-0.08396946564885496,0.07633587786259542,0.1450381679389313
0.01611328125,0.16748046875,0.39599609375,-0.022900763358778626,0.1297709923664122,0.16793893129770993
0.019775390625,0.16064453125,0.391357421875,-1.9541984732824427,0.17557251908396945,0.1984732824427481
0.001708984375,0.15771484375,0.4052734375,-0.08396946564885496,0.20610687022900764,0.183206106870229
0.016357421875,0.1640625,0.402587890625,-0.183206106870229,0.1297709923664122,0.2366412213740458
0.01611328125,0.15869140625,0.398193359375,-0.1297709923664122,0.05343511450381679,0.20610687022900764
0.013427734375,0.159423828125,0.4013671875,-0.08396946564885496,0.03816793893129771,0.20610687022900764
0.010986328125,0.166748046875,0.392822265625,-0.11450381679389313,0.030534351145038167,0.16030534351145037
0.015380859375,0.158447265625,0.4013671875,-0.08396946564885496,0.08396946564885496,0.1297709923664122
0.017578125,0.165283203125,0.415771484375,-0.030534351145038167,0.1450381679389313,0.15267175572519084
0.00146484375,0.1650390625,0.40087890625,-0.03816793893129771,0.183206106870229,0.22900763358778625
0.02734375,0.160888671875,0.40234375,-0.15267175572519084,0.15267175572519084,0.16793893129770993
0.015625,0.157470703125,0.4052734375,-0.22137404580152673,0.09923664122137404,0.183206106870229
0.011474609375,0.163818359375,0.402587890625,-0.1450381679389313,0.022900763358778626,0.17557251908396945
0.00244140625,0.161376953125,0.398681640625,-0.09923664122137404,0.04580152671755725,0.1450381679389313
0.015380859375,0.162353515625,0.39208984375,-0.07633587786259542,0.04580152671755725,0.16030534351145037
0.029296875,0.156982421875,0.39697265625,-0.05343511450381679,0.13740458015267176,0.1297709923664122
0.016845703125,0.16015625,0.3955078125,-0.04580152671755725,0.13740458015267176,0.17557251908396945
0.013671875,0.15869140625,0.39794921875,-0.0916030534351145,0.15267175572519084,0.16793893129770993
0.011962890625,0.166259765625,0.39697265625,-0.13740458015267176,0.13740458015267176,0.19083969465648856
0.014892578125,0.164306640625,0.39599609375,-0.09923664122137404,0.11450381679389313,0.22137404580152673
0.015625,0.16162109375,0.3974609375,-0.1297709923664122,0.04580152671755725,0.183206106870229
0.01171875,0.163330078125,0.391845703125,-0.13740458015267176,0.030534351145038167,0.15267175572519084
0.016357421875,0.163818359375,0.3916015625,-0.10687022900763359,0.05343511450381679,0.1297709923664122
0.020263671875,0.160400390625,0.396240234375,-0.022900763358778626,0.11450381679389313,0.15267175572519084
0.029541015625,0.161865234375,0.40087890625,-0.07633587786259542,0.1450381679389313,0.13740458015267176
0.016845703125,0.1708984375,0.403564453125,-0.12213740458015267,0.15267175572519084,0.17557251908396945
0.013916015625,0.16015625,0.409423828125,-0.08396946564885496,0.1450381679389313,0.20610687022900764
0.031005859375,0.162353515625,0.40185546875,-0.1297709923664122,0.12213740458015267,0.1984732824427481
0.030517578125,0.161865234375,0.402587890625,-0.15267175572519084,0.06870229007633588,0.17557251908396945
0.01513671875,0.1650390625,0.398681640625,-0.13740458015267176,0.015267175572519083,0.16030534351145037
0.017333984375,0.164794921875,0.395751953125,-0.03816793893129771,0.061068702290076333,0.15267175572519084
0.016845703125,0.162353515625,0.391845703125,-0.05343511450381679,0.0916030534351145,0.1450381679389313
0.017333984375,0.161376953125,0.39501953125,-0.0916030534351145,0.17557251908396945,0.12213740458015267
0.030517578125,0.162109375,0.391845703125,-0.10687022900763359,0.16030534351145037,0.183206106870229
0.01123046875,0.1572265625,0.396484375,-0.08396946564885496,0.1297709923664122,0.22137404580152673
0.000732421875,0.156494140625,0.39990234375,-0.10687022900763359,0.10687022900763359,0.1984732824427481
0.01806640625,0.15966796875,0.3955078125,-0.1297709923664122,0.04580152671755725,0.20610687022900764
0.0048828125,0.162353515625,0.38427734375,-0.1297709923664122,0.04580152671755725,0.13740458015267176
0.0185546875,0.157958984375,0.403076171875,-0.03816793893129771,0.061068702290076333,0.16030534351145037
0.001953125,0.1630859375,0.4013671875,-0.06870229007633588,0.10687022900763359,0.15267175572519084
0.013916015625,0.16357421875,0.3994140625,-0.11450381679389313,0.1450381679389313,0.1297709923664122
0.0009765625,0.16259765625,0.393310546875,-0.12213740458015267,0.11450381679389313,0.17557251908396945
0.01806640625,0.162109375,0.4033203125,-0.06870229007633588,0.16030534351145037,0.21374045801526717
0.015869140625,0.16259765625,0.3916015625,-0.11450381679389313,0.12213740458015267,0.22137404580152673
0.001708984375,0.15869140625,0.400146484375,-0.11450381679389313,0.07633587786259542,0.16793893129770993
0.01953125,0.16162109375,0.404541015625,-0.15267175572519084,0.007633587786259542,0.16793893129770993
0.018798828125,0.162353515625,0.403564453125,-0.05343511450381679,0.07633587786259542,0.16030534351145037
0.016357421875,0.16162109375,0.405517578125,-0.06870229007633588,0.08396946564885496,0.12213740458015267
0.002197265625,0.1669921875,0.39892578125,-0.07633587786259542,0.1297709923664122,0.16793893129770993
0.02978515625,0.159912109375,0.3955078125,-0.13740458015267176,0.12213740458015267,0.15267175572519084
0.017333984375,0.1533203125,0.396728515625,-0.05343511450381679,0.1297709923664122,0.20610687022900764
0.014892578125,0.16845703125,0.3955078125,-0.09923664122137404,0.061068702290076333,0.22900763358778625
0.004150390625,0.1630859375,0.39208984375,-0.1297709923664122,0.09923664122137404,0.16793893129770993
0.02001953125,0.1640625,0.404052734375,-0.15267175572519084,0.022900763358778626,0.17557251908396945
0.0126953125,0.16455078125,0.41162109375,-0.061068702290076333,0.07633587786259542,0.17557251908396945
0.016845703125,0.1640625,0.401611328125,-0.03816793893129771,0.06870229007633588,0.15267175572519084
0.031005859375,0.1572265625,0.388916015625,-0.0916030534351145,0.08396946564885496,0.1297709923664122
0.024658203125,0.1630859375,0.406005859375,-0.1297709923664122,0.1450381679389313,0.1297709923664122
0.02880859375,0.158935546875,0.390625,-0.10687022900763359,0.1297709923664122,0.17557251908396945
0.01708984375,0.16259765625,0.4033203125,-0.015267175572519083,0.16793893129770993,0.19083969465648856
0.0029296875,0.162109375,0.39990234375,-0.1297709923664122,0.09923664122137404,0.17557251908396945
0.013671875,0.161376953125,0.396240234375,-0.15267175572519084,0.10687022900763359,0.11450381679389313
0.019287109375,0.16357421875,0.404052734375,-0.17557251908396945,-0.007633587786259542,0.1297709923664122
0.00048828125,0.165283203125,0.400634765625,1.9465648854961832,0.08396946564885496,0.1450381679389313
0.002197265625,0.162353515625,0.39208984375,-0.04580152671755725,0.12213740458015267,0.20610687022900764
0.016845703125,0.161865234375,0.403076171875,-0.030534351145038167,0.21374045801526717,0.12213740458015267
0.028564453125,0.16552734375,0.398681640625,-0.16030534351145037,0.12213740458015267,0.2748091603053435
0.019287109375,0.16162109375,0.402587890625,-0.09923664122137404,0.1984732824427481,0.16793893129770993
0.02001953125,0.16357421875,0.39990234375,-0.1450381679389313,0.0,0.24427480916030533
0.023193359375,0.162109375,0.40185546875,-0.16030534351145037,0.08396946564885496,0.17557251908396945
0.013671875,0.163818359375,0.403076171875,-0.1450381679389313,0.08396946564885496,0.1450381679389313
0.014404296875,0.159423828125,0.3916015625,-0.15267175572519084,0.015267175572519083,0.15267175572519084
0.016845703125,0.16064453125,0.3955078125,0.007633587786259542,0.16030534351145037,0.13740458015267176
0.01904296875,0.164794921875,0.406005859375,-0.09923664122137404,0.09923664122137404,0.12213740458015267
0.020263671875,0.162353515625,0.40380859375,-0.06870229007633588,0.21374045801526717,0.1297709923664122
0.016357421875,0.162841796875,0.395751953125,-0.16030534351145037,0.15267175572519084,0.19083969465648856
0.019775390625,0.158935546875,0.39208984375,-0.08396946564885496,0.10687022900763359,0.22900763358778625
0.012451171875,0.159912109375,0.410400390625,-0.08396946564885496,0.08396946564885496,0.1984732824427481
0.0029296875,0.16064453125,0.392578125,-0.1297709923664122,0.04580152671755725,0.19083969465648856
0.0009765625,0.16064453125,0.39697265625,-0.08396946564885496,0.06870229007633588,0.16793893129770993
0.021728515625,0.163330078125,0.400634765625,-0.06870229007633588,0.061068702290076333,0.19083969465648856
0.02001953125,0.161865234375,0.400390625,-1.9389312977099236,0.16793893129770993,0.16793893129770993
0.01416015625,0.1611328125,0.4169921875,-0.0916030534351145,0.12213740458015267,0.17557251908396945
0.029052734375,0.16650390625,0.392578125,-0.16030534351145037,0.09923664122137404,0.15267175572519084
0.017333984375,0.166259765625,0.40283203125,-0.183206106870229,0.11450381679389313,0.183206106870229
0.01123046875,0.16259765625,0.398193359375,-0.13740458015267176,0.0916030534351145,0.19083969465648856
0.01611328125,0.162841796875,0.398681640625,-0.09923664122137404,0.07633587786259542,0.16030534351145037
0.017333984375,0.159912109375,0.399169921875,-0.1297709923664122,0.06870229007633588,0.13740458015267176
0.0205078125,0.166259765625,0.396728515625,-0.1297709923664122,0.06870229007633588,0.1450381679389313
0.016357421875,0.16357421875,0.394287109375,-0.07633587786259542,0.0916030534351145,0.16030534351145037
0.000732421875,0.158935546875,0.393310546875,-0.04580152671755725,0.16793893129770993,0.16793893129770993
0.013427734375,0.16259765625,0.3994140625,-0.11450381679389313,0.15267175572519084,0.16793893129770993
0.0107421875,0.16748046875,0.399169921875,-0.1450381679389313,0.13740458015267176,0.183206106870229
0.01611328125,0.158935546875,0.397216796875,-0.13740458015267176,0.0916030534351145,0.15267175572519084
0.01171875,0.162109375,0.390625,-0.06870229007633588,0.11450381679389313,0.19083969465648856
0.03076171875,0.163818359375,0.401123046875,-0.09923664122137404,0.06870229007633588,0.17557251908396945
0.014892578125,0.162109375,0.4140625,-0.10687022900763359,0.04580152671755725,0.1450381679389313
0.027587890625,0.161376953125,0.39404296875,-0.1450381679389313,0.04580152671755725,0.1297709923664122
0.015869140625,0.16259765625,0.402587890625,-0.04580152671755725,0.08396946564885496,0.19083969465648856
0.0146484375,0.15771484375,0.39892578125,-0.022900763358778626,0.17557251908396945,0.17557251908396945
0.017578125,0.16650390625,0.3994140625,-0.0916030534351145,0.1297709923664122,0.19083969465648856
0.01708984375,0.15966796875,0.3955078125,-0.183206106870229,0.16030534351145037,0.17557251908396945
0.03076171875,0.161376953125,0.396484375,-0.19083969465648856,0.08396946564885496,0.19083969465648856
0.0146484375,0.163330078125,0.4013671875,-0.08396946564885496,0.04580152671755725,0.183206106870229
0.019775390625,0.156494140625,0.403076171875,-0.05343511450381679,0.08396946564885496,0.16030534351145037
0.001708984375,0.1650390625,0.399658203125,-0.13740458015267176,0.03816793893129771,0.10687022900763359
0.024658203125,0.16064453125,0.40478515625,-0.10687022900763359,0.12213740458015267,0.1297709923664122
0.018798828125,0.170654296875,0.404052734375,-0.05343511450381679,0.12213740458015267,0.20610687022900764
0.028564453125,0.163818359375,0.3935546875,0.04580152671755725,0.22900763358778625,0.1984732824427481
0.00927734375,0.15869140625,0.3994140625,-0.11450381679389313,0.1450381679389313,0.1984732824427481
0.014892578125,0.163818359375,0.39697265625,-0.17557251908396945,0.0916030534351145,0.13740458015267176
0.021240234375,0.1611328125,0.416259765625,-0.1984732824427481,0.05343511450381679,0.16030534351145037
0.027099609375,0.162353515625,0.40576171875,-0.04580152671755725,0.061068702290076333,0.19083969465648856
0.020263671875,0.15966796875,0.405517578125,-0.030534351145038167,0.06870229007633588,0.15267175572519084
0.019287109375,0.160400390625,0.397705078125,-0.11450381679389313,0.0916030534351145,0.16793893129770993
0.01708984375,0.16357421875,0.4052734375,-0.0916030534351145,0.07633587786259542,0.183206106870229
0.01708984375,0.1640625,0.399658203125,-0.06870229007633588,0.13740458015267176,0.21374045801526717
0.021484375,0.165771484375,0.3984375,-0.06870229007633588,0.1450381679389313,0.21374045801526717
0.016845703125,0.16357421875,0.400146484375,-0.13740458015267176,0.12213740458015267,0.183206106870229
0.0146484375,0.162841796875,0.396240234375,-0.16793893129770993,0.07633587786259542,0.16030534351145037
0.00244140625,0.161865234375,0.399658203125,-0.13740458015267176,0.05343511450381679,0.13740458015267176
0.014892578125,0.162109375,0.39599609375,-0.1297709923664122,0.030534351145038167,0.13740458015267176
0.01123046875,0.15673828125,0.391845703125,-0.06870229007633588,0.09923664122137404,0.16030534351145037
0.014892578125,0.16064453125,0.408203125,-0.05343511450381679,0.10687022900763359,0.15267175572519084
0.0185546875,0.162353515625,0.392822265625,-0.015267175572519083,0.19083969465648856,0.1984732824427481
0.0029296875,0.160888671875,0.396240234375,-0.12213740458015267,0.10687022900763359,0.15267175572519084
0.00390625,0.165283203125,0.39990234375,-0.1297709923664122,0.1450381679389313,0.15267175572519084
0.02734375,0.161376953125,0.392822265625,-0.13740458015267176,0.06870229007633588,0.19083969465648856
0.017333984375,0.142822265625,0.3994140625,-0.06870229007633588,0.06870229007633588,0.183206106870229
0.016357421875,0.16259765625,0.39697265625,-0.13740458015267176,0.015267175572519083,0.1450381679389313
0.0009765625,0.163818359375,0.403076171875,-0.12213740458015267,0.04580152671755725,0.15267175572519084
0.0185546875,0.1630859375,0.397705078125,-0.05343511450381679,0.11450381679389313,0.16793893129770993
0.030029296875,0.163818359375,0.3935546875,-0.04580152671755725,0.17557251908396945,0.1984732824427481
0.017822265625,0.166259765625,0.396484375,-0.08396946564885496,0.20610687022900764,0.19083969465648856
0.015625,0.1650390625,0.39794921875,-0.1450381679389313,0.13740458015267176,0.21374045801526717
0.009765625,0.16259765625,0.40185546875,-0.16793893129770993,0.06870229007633588,0.1450381679389313
0.0,0.162109375,0.390869140625,-0.08396946564885496,0.07633587786259542,0.1450381679389313
0.01123046875,0.160400390625,0.400390625,-0.13740458015267176,0.030534351145038167,0.1450381679389313
0.016357421875,0.162109375,0.4072265625,-0.08396946564885496,0.11450381679389313,0.1297709923664122
0.017333984375,0.159423828125,0.40478515625,-0.09923664122137404,0.06870229007633588,0.183206106870229
0.01806640625,0.15771484375,0.406005859375,-0.015267175572519083,0.12213740458015267,0.1984732824427481
0.01708984375,0.159912109375,0.404296875,-0.06870229007633588,0.10687022900763359,0.19083969465648856
0.0166015625,0.16455078125,0.40283203125,-0.12213740458015267,0.16030534351145037,0.16030534351145037
0.01171875,0.1630859375,0.391357421875,-0.16030534351145037,0.07633587786259542,0.183206106870229
0.01904296875,0.166259765625,0.410888671875,-0.09923664122137404,0.0916030534351145,0.13740458015267176
0.031005859375,0.163818359375,0.400390625,-0.1297709923664122,0.022900763358778626,0.15267175572519084
0.01611328125,0.16552734375,0.39208984375,-0.12213740458015267,0.07633587786259542,0.15267175572519084
0.03076171875,0.16259765625,0.391357421875,-0.06870229007633588,0.08396946564885496,0.1297709923664122
0.0185546875,0.165283203125,0.39404296875,-0.05343511450381679,0.1297709923664122,0.17557251908396945
0.01708984375,0.16357421875,0.392578125,-0.0916030534351145,0.1450381679389313,0.17557251908396945
0.00390625,0.162109375,0.394775390625,-0.06870229007633588,0.16793893129770993,0.1984732824427481
0.0146484375,0.1611328125,0.405517578125,-0.09923664122137404,0.1450381679389313,0.1984732824427481
0.00390625,0.165283203125,0.39111328125,-0.13740458015267176,0.10687022900763359,0.17557251908396945
0.017822265625,0.163818359375,0.395751953125,-0.16030534351145037,0.04580152671755725,0.15267175572519084
0.01416015625,0.15966796875,0.394287109375,-0.12213740458015267,0.03816793893129771,0.16030534351145037
0.009521484375,0.166015625,0.3935546875,-0.04580152671755725,0.06870229007633588,0.13740458015267176
0.015625,0.16552734375,0.40478515625,-0.08396946564885496,0.07633587786259542,0.16030534351145037
0.018798828125,0.16259765625,0.39892578125,-0.0916030534351145,0.1450381679389313,0.13740458015267176
0.013427734375,0.159912109375,0.40478515625,-0.06870229007633588,0.13740458015267176,0.21374045801526717
0.009521484375,0.15966796875,0.399169921875,-0.06870229007633588,0.1450381679389313,0.183206106870229
0.030517578125,0.166259765625,0.402587890625,-0.0916030534351145,0.1297709923664122,0.20610687022900764
0.029541015625,0.162353515625,0.40185546875,-0.16793893129770993,0.03816793893129771,0.17557251908396945
0.016357421875,0.1611328125,0.3955078125,-0.11450381679389313,0.0916030534351145,0.16793893129770993
0.030517578125,0.164794921875,0.400390625,-0.10687022900763359,0.030534351145038167,0.16030534351145037
0.02099609375,0.159423828125,0.394287109375,-0.08396946564885496,0.12213740458015267,0.13740458015267176
0.0234375,0.1611328125,0.377197265625,-0.10687022900763359,0.11450381679389313,0.183206106870229
0.017822265625,0.166259765625,0.390869140625,-0.022900763358778626,0.183206106870229,0.183206106870229
0.017578125,0.1669921875,0.39599609375,-0.10687022900763359,0.15267175572519084,0.1984732824427481
0.01318359375,0.1630859375,0.41455078125,-0.1450381679389313,0.12213740458015267,0.16793893129770993
0.015380859375,0.160400390625,0.403076171875,-0.19083969465648856,0.03816793893129771,0.16030534351145037
0.011962890625,0.1611328125,0.394775390625,-0.10687022900763359,0.05343511450381679,0.16793893129770993
0.000732421875,0.161865234375,0.397216796875,-0.08396946564885496,0.04580152671755725,0.12213740458015267
0.01611328125,0.16015625,0.400146484375,-0.06870229007633588,0.04580152671755725,0.1450381679389313
0.015380859375,0.164306640625,0.391845703125,-0.09923664122137404,0.1297709923664122,0.16030534351145037
0.016357421875,0.165283203125,0.392578125,-0.03816793893129771,0.17557251908396945,0.22137404580152673
0.013916015625,0.15673828125,0.396728515625,-0.06870229007633588,0.16793893129770993,0.24427480916030533
0.015625,0.146484375,0.396728515625,-0.1297709923664122,0.1297709923664122,0.19083969465648856
0.00048828125,0.1611328125,0.40234375,-0.11450381679389313,0.06870229007633588,0.19083969465648856
0.018798828125,0.159423828125,0.41259765625,-0.12213740458015267,0.05343511450381679,0.16793893129770993
0.01708984375,0.161865234375,0.39453125,-0.12213740458015267,0.05343511450381679,0.16030534351145037
0.017822265625,0.1611328125,0.4150390625,-0.0916030534351145,0.08396946564885496,0.13740458015267176
0.0166015625,0.1611328125,0.392822265625,-0.06870229007633588,0.06870229007633588,0.17557251908396945
0.018798828125,0.1611328125,0.399658203125,-0.03816793893129771,0.13740458015267176,0.16793893129770993
0.01513671875,0.159912109375,0.392822265625,-0.1297709923664122,0.183206106870229,0.183206106870229
0.0205078125,0.16357421875,0.394287109375,-0.09923664122137404,0.17557251908396945,0.183206106870229
0.013671875,0.159912109375,0.402587890625,-0.16030534351145037,0.10687022900763359,0.16030534351145037
0.013916015625,0.147705078125,0.406982421875,-0.09923664122137404,0.06870229007633588,0.16793893129770993
0.0166015625,0.164794921875,0.40234375,-0.17557251908396945,0.007633587786259542,0.15267175572519084
0.03076171875,0.16357421875,0.3896484375,-0.08396946564885496,0.05343511450381679,0.16030534351145037
0.00439453125,0.16064453125,0.399169921875,-0.015267175572519083,0.12213740458015267,0.16793893129770993
0.003173828125,0.1640625,0.396240234375,-0.04580152671755725,0.17557251908396945,0.183206106870229
0.001220703125,0.16064453125,0.39990234375,-0.08396946564885496,0.16030534351145037,0.17557251908396945
0.018798828125,0.16162109375,0.381103515625,-0.0916030534351145,0.16030534351145037,0.24427480916030533
0.016357421875,0.162353515625,0.40478515625,-0.11450381679389313,0.11450381679389313,0.17557251908396945
